date,resource_id,service,actual_cost,amortized_cost,usage_quantity,currency
2026-04-05,eip-unbound-001,EIP,1.3121,1.3121,3.610,USD
2026-04-05,obs-platform-logs,OBS,8.8826,8.8826,26.125,USD
2026-04-05,elb-legacy-001,ELB,2.8052,2.8052,7.790,USD
2026-04-05,ecs-ml-prod-01,ECS,15.7183,15.7183,43.700,USD
2026-04-05,cce-dev-node-01,CCE_NODE,10.7615,10.7615,31.350,USD
2026-04-05,ecs-unallocated-01,ECS,4.9159,4.9159,13.775,USD
2026-04-06,ecs-prod-web-01,ECS,21.8449,21.8449,63.240,USD
2026-04-06,ecs-prod-web-02,ECS,18.1673,17.8948,52.020,USD
2026-04-06,cce-prod-node-a,CCE_NODE,27.1697,26.7622,75.480,USD
2026-04-06,cce-prod-node-b,CCE_NODE,25.7838,25.3971,75.480,USD
2026-04-06,ecs-dev-sandbox-01,ECS,7.6151,7.6151,21.420,USD
2026-04-06,ecs-qa-legacy-01,ECS,6.7471,6.7471,18.870,USD
2026-04-06,rds-orders-prod,RDS,25.0449,25.0449,70.380,USD
2026-04-06,rds-analytics-prod,RDS,18.0646,17.7937,53.040,USD
2026-04-06,evs-orphan-001,EVS,3.5029,3.5029,9.792,USD
2026-04-06,eip-unbound-001,EIP,1.4041,1.4041,3.876,USD
2026-04-06,obs-platform-logs,OBS,9.9832,9.9832,28.050,USD
2026-04-06,elb-legacy-001,ELB,2.8957,2.8957,8.364,USD
2026-04-06,ecs-ml-prod-01,ECS,16.7096,16.7096,46.920,USD
2026-04-06,cce-dev-node-01,CCE_NODE,11.7360,11.7360,33.660,USD
2026-04-06,ecs-unallocated-01,ECS,5.3268,5.3268,14.790,USD
2026-04-07,ecs-prod-web-01,ECS,22.4253,22.4253,63.240,USD
2026-04-07,ecs-prod-web-02,ECS,18.4624,18.1854,52.020,USD
2026-04-07,cce-prod-node-a,CCE_NODE,26.2294,25.8360,75.480,USD
2026-04-07,cce-prod-node-b,CCE_NODE,26.2681,25.8741,75.480,USD
2026-04-07,ecs-dev-sandbox-01,ECS,7.6877,7.6877,21.420,USD
2026-04-07,ecs-qa-legacy-01,ECS,6.5614,6.5614,18.870,USD
2026-04-07,rds-orders-prod,RDS,24.8622,24.8622,70.380,USD
2026-04-07,rds-analytics-prod,RDS,18.6950,18.4146,53.040,USD
2026-04-07,evs-orphan-001,EVS,3.3463,3.3463,9.792,USD
2026-04-07,eip-unbound-001,EIP,1.3983,1.3983,3.876,USD
2026-04-07,obs-platform-logs,OBS,9.5986,9.5986,28.050,USD
2026-04-07,elb-legacy-001,ELB,3.0366,3.0366,8.364,USD
2026-04-07,ecs-ml-prod-01,ECS,16.7140,16.7140,46.920,USD
2026-04-07,cce-dev-node-01,CCE_NODE,11.7542,11.7542,33.660,USD
2026-04-07,ecs-unallocated-01,ECS,5.1815,5.1815,14.790,USD
2026-04-08,ecs-prod-web-01,ECS,22.9133,22.9133,63.240,USD
2026-04-08,ecs-prod-web-02,ECS,17.8502,17.5824,52.020,USD
2026-04-08,cce-prod-node-a,CCE_NODE,25.7946,25.4077,75.480,USD
2026-04-08,cce-prod-node-b,CCE_NODE,25.6741,25.2890,75.480,USD
2026-04-08,ecs-dev-sandbox-01,ECS,7.4236,7.4236,21.420,USD
2026-04-08,ecs-qa-legacy-01,ECS,6.6429,6.6429,18.870,USD
2026-04-08,rds-orders-prod,RDS,25.5679,25.5679,70.380,USD
2026-04-08,rds-analytics-prod,RDS,18.1389,17.8668,53.040,USD
2026-04-08,evs-orphan-001,EVS,3.3855,3.3855,9.792,USD
2026-04-08,eip-unbound-001,EIP,1.3265,1.3265,3.876,USD
2026-04-08,obs-platform-logs,OBS,9.7150,9.7150,28.050,USD
2026-04-08,elb-legacy-001,ELB,2.9648,2.9648,8.364,USD
2026-04-08,ecs-ml-prod-01,ECS,16.1478,16.1478,46.920,USD
2026-04-08,cce-dev-node-01,CCE_NODE,11.9437,11.9437,33.660,USD
2026-04-08,ecs-unallocated-01,ECS,5.0813,5.0813,14.790,USD
2026-04-09,ecs-prod-web-01,ECS,22.2892,22.2892,63.240,USD
2026-04-09,ecs-prod-web-02,ECS,18.8134,18.5312,52.020,USD
2026-04-09,cce-prod-node-a,CCE_NODE,26.1647,25.7722,75.480,USD
2026-04-09,cce-prod-node-b,CCE_NODE,27.1602,26.7528,75.480,USD
2026-04-09,ecs-dev-sandbox-01,ECS,7.6402,7.6402,21.420,USD
2026-04-09,ecs-qa-legacy-01,ECS,6.5739,6.5739,18.870,USD
2026-04-09,rds-orders-prod,RDS,24.0199,24.0199,70.380,USD
2026-04-09,rds-analytics-prod,RDS,18.9773,18.6926,53.040,USD
2026-04-09,evs-orphan-001,EVS,3.3744,3.3744,9.792,USD
2026-04-09,eip-unbound-001,EIP,1.3779,1.3779,3.876,USD
2026-04-09,obs-platform-logs,OBS,10.0052,10.0052,28.050,USD
2026-04-09,elb-legacy-001,ELB,2.9101,2.9101,8.364,USD
2026-04-09,ecs-ml-prod-01,ECS,16.8607,16.8607,46.920,USD
2026-04-09,cce-dev-node-01,CCE_NODE,11.5481,11.5481,33.660,USD
2026-04-09,ecs-unallocated-01,ECS,5.2231,5.2231,14.790,USD
2026-04-10,ecs-prod-web-01,ECS,21.4885,21.4885,63.240,USD
2026-04-10,ecs-prod-web-02,ECS,17.7228,17.4569,52.020,USD
2026-04-10,cce-prod-node-a,CCE_NODE,26.8486,26.4459,75.480,USD
2026-04-10,cce-prod-node-b,CCE_NODE,26.0663,25.6753,75.480,USD
2026-04-10,ecs-dev-sandbox-01,ECS,7.6358,7.6358,21.420,USD
2026-04-10,ecs-qa-legacy-01,ECS,6.6012,6.6012,18.870,USD
2026-04-10,rds-orders-prod,RDS,25.3569,25.3569,70.380,USD
2026-04-10,rds-analytics-prod,RDS,19.2026,18.9145,53.040,USD
2026-04-10,evs-orphan-001,EVS,3.3730,3.3730,9.792,USD
2026-04-10,eip-unbound-001,EIP,1.3443,1.3443,3.876,USD
2026-04-10,obs-platform-logs,OBS,9.8452,9.8452,28.050,USD
2026-04-10,elb-legacy-001,ELB,2.9001,2.9001,8.364,USD
2026-04-10,ecs-ml-prod-01,ECS,16.2195,16.2195,46.920,USD
2026-04-10,cce-dev-node-01,CCE_NODE,11.6237,11.6237,33.660,USD
2026-04-10,ecs-unallocated-01,ECS,5.1073,5.1073,14.790,USD
2026-04-11,ecs-prod-web-01,ECS,21.3956,21.3956,58.900,USD
2026-04-11,ecs-prod-web-02,ECS,16.6035,16.3545,48.450,USD
2026-04-11,cce-prod-node-a,CCE_NODE,24.8537,24.4809,70.300,USD
2026-04-11,cce-prod-node-b,CCE_NODE,25.4468,25.0651,70.300,USD
2026-04-11,ecs-dev-sandbox-01,ECS,7.2277,7.2277,19.950,USD
2026-04-11,ecs-qa-legacy-01,ECS,6.3893,6.3893,17.575,USD
2026-04-11,rds-orders-prod,RDS,23.2718,23.2718,65.550,USD
2026-04-11,rds-analytics-prod,RDS,16.9985,16.7436,49.400,USD
2026-04-11,evs-orphan-001,EVS,3.1379,3.1379,9.120,USD
2026-04-11,eip-unbound-001,EIP,1.2267,1.2267,3.610,USD
2026-04-11,obs-platform-logs,OBS,9.1185,9.1185,26.125,USD
2026-04-11,elb-legacy-001,ELB,2.7295,2.7295,7.790,USD
2026-04-11,ecs-ml-prod-01,ECS,15.4615,15.4615,43.700,USD
2026-04-11,cce-dev-node-01,CCE_NODE,10.6678,10.6678,31.350,USD
2026-04-11,ecs-unallocated-01,ECS,4.7531,4.7531,13.775,USD
2026-04-12,ecs-prod-web-01,ECS,20.1777,20.1777,58.900,USD
2026-04-12,ecs-prod-web-02,ECS,17.0544,16.7986,48.450,USD
2026-04-12,cce-prod-node-a,CCE_NODE,24.5324,24.1644,70.300,USD
2026-04-12,cce-prod-node-b,CCE_NODE,24.7687,24.3971,70.300,USD
2026-04-12,ecs-dev-sandbox-01,ECS,6.9902,6.9902,19.950,USD
2026-04-12,ecs-qa-legacy-01,ECS,5.9742,5.9742,17.575,USD
2026-04-12,rds-orders-prod,RDS,23.7450,23.7450,65.550,USD
2026-04-12,rds-analytics-prod,RDS,17.8077,17.5405,49.400,USD
2026-04-12,evs-orphan-001,EVS,3.2859,3.2859,9.120,USD
2026-04-12,eip-unbound-001,EIP,1.2979,1.2979,3.610,USD
2026-04-12,obs-platform-logs,OBS,9.3673,9.3673,26.125,USD
2026-04-12,elb-legacy-001,ELB,2.7610,2.7610,7.790,USD
2026-04-12,ecs-ml-prod-01,ECS,15.5475,15.5475,43.700,USD
2026-04-12,cce-dev-node-01,CCE_NODE,10.7768,10.7768,31.350,USD
2026-04-12,ecs-unallocated-01,ECS,4.7739,4.7739,13.775,USD
2026-04-13,ecs-prod-web-01,ECS,21.6947,21.6947,63.240,USD
2026-04-13,ecs-prod-web-02,ECS,18.0935,17.8221,52.020,USD
2026-04-13,cce-prod-node-a,CCE_NODE,27.0757,26.6696,75.480,USD
2026-04-13,cce-prod-node-b,CCE_NODE,27.1096,26.7029,75.480,USD
2026-04-13,ecs-dev-sandbox-01,ECS,7.4767,7.4767,21.420,USD
2026-04-13,ecs-qa-legacy-01,ECS,6.6343,6.6343,18.870,USD
2026-04-13,rds-orders-prod,RDS,24.4646,24.4646,70.380,USD
2026-04-13,rds-analytics-prod,RDS,18.8716,18.5885,53.040,USD
2026-04-13,evs-orphan-001,EVS,3.4869,3.4869,9.792,USD
2026-04-13,eip-unbound-001,EIP,1.3907,1.3907,3.876,USD
2026-04-13,obs-platform-logs,OBS,9.9392,9.9392,28.050,USD
2026-04-13,elb-legacy-001,ELB,2.8565,2.8565,8.364,USD
2026-04-13,ecs-ml-prod-01,ECS,16.8661,16.8661,46.920,USD
2026-04-13,cce-dev-node-01,CCE_NODE,11.5676,11.5676,33.660,USD
2026-04-13,ecs-unallocated-01,ECS,5.1572,5.1572,14.790,USD
2026-04-14,ecs-prod-web-01,ECS,22.5175,22.5175,63.240,USD
2026-04-14,ecs-prod-web-02,ECS,17.9776,17.7079,52.020,USD
2026-04-14,cce-prod-node-a,CCE_NODE,27.3902,26.9794,75.480,USD
2026-04-14,cce-prod-node-b,CCE_NODE,25.6092,25.2250,75.480,USD
2026-04-14,ecs-dev-sandbox-01,ECS,7.3267,7.3267,21.420,USD
2026-04-14,ecs-qa-legacy-01,ECS,6.4025,6.4025,18.870,USD
2026-04-14,rds-orders-prod,RDS,24.3634,24.3634,70.380,USD
2026-04-14,rds-analytics-prod,RDS,19.2748,18.9857,53.040,USD
2026-04-14,evs-orphan-001,EVS,3.3670,3.3670,9.792,USD
2026-04-14,eip-unbound-001,EIP,1.3282,1.3282,3.876,USD
2026-04-14,obs-platform-logs,OBS,9.7323,9.7323,28.050,USD
2026-04-14,elb-legacy-001,ELB,2.8654,2.8654,8.364,USD
2026-04-14,ecs-ml-prod-01,ECS,16.0040,16.0040,46.920,USD
2026-04-14,cce-dev-node-01,CCE_NODE,12.0218,12.0218,33.660,USD
2026-04-14,ecs-unallocated-01,ECS,5.1278,5.1278,14.790,USD
2026-04-15,ecs-prod-web-01,ECS,21.5736,21.5736,63.240,USD
2026-04-15,ecs-prod-web-02,ECS,18.7531,18.4718,52.020,USD
2026-04-15,cce-prod-node-a,CCE_NODE,27.3271,26.9172,75.480,USD
2026-04-15,cce-prod-node-b,CCE_NODE,26.9031,26.4996,75.480,USD
2026-04-15,ecs-dev-sandbox-01,ECS,7.4261,7.4261,21.420,USD
2026-04-15,ecs-qa-legacy-01,ECS,6.8612,6.8612,18.870,USD
2026-04-15,rds-orders-prod,RDS,24.4282,24.4282,70.380,USD
2026-04-15,rds-analytics-prod,RDS,19.1894,18.9015,53.040,USD
2026-04-15,evs-orphan-001,EVS,3.5080,3.5080,9.792,USD
2026-04-15,eip-unbound-001,EIP,1.3751,1.3751,3.876,USD
2026-04-15,obs-platform-logs,OBS,9.8656,9.8656,28.050,USD
2026-04-15,elb-legacy-001,ELB,2.8712,2.8712,8.364,USD
2026-04-15,ecs-ml-prod-01,ECS,16.6402,16.6402,46.920,USD
2026-04-15,cce-dev-node-01,CCE_NODE,11.5605,11.5605,33.660,USD
2026-04-15,ecs-unallocated-01,ECS,5.2353,5.2353,14.790,USD
2026-04-16,ecs-prod-web-01,ECS,21.6332,21.6332,63.240,USD
2026-04-16,ecs-prod-web-02,ECS,18.1359,17.8639,52.020,USD
2026-04-16,cce-prod-node-a,CCE_NODE,26.8663,26.4633,75.480,USD
2026-04-16,cce-prod-node-b,CCE_NODE,25.7109,25.3253,75.480,USD
2026-04-16,ecs-dev-sandbox-01,ECS,7.2997,7.2997,21.420,USD
2026-04-16,ecs-qa-legacy-01,ECS,6.4885,6.4885,18.870,USD
2026-04-16,rds-orders-prod,RDS,24.5157,24.5157,70.380,USD
2026-04-16,rds-analytics-prod,RDS,18.8172,18.5349,53.040,USD
2026-04-16,evs-orphan-001,EVS,3.5509,3.5509,9.792,USD
2026-04-16,eip-unbound-001,EIP,1.3831,1.3831,3.876,USD
2026-04-16,obs-platform-logs,OBS,9.9888,9.9888,28.050,USD
2026-04-16,elb-legacy-001,ELB,3.0050,3.0050,8.364,USD
2026-04-16,ecs-ml-prod-01,ECS,16.6371,16.6371,46.920,USD
2026-04-16,cce-dev-node-01,CCE_NODE,11.6161,11.6161,33.660,USD
2026-04-16,ecs-unallocated-01,ECS,5.0514,5.0514,14.790,USD
2026-04-17,ecs-prod-web-01,ECS,21.5023,21.5023,63.240,USD
2026-04-17,ecs-prod-web-02,ECS,17.8837,17.6154,52.020,USD
2026-04-17,cce-prod-node-a,CCE_NODE,26.6448,26.2451,75.480,USD
2026-04-17,cce-prod-node-b,CCE_NODE,26.1154,25.7236,75.480,USD
2026-04-17,ecs-dev-sandbox-01,ECS,7.3669,7.3669,21.420,USD
2026-04-17,ecs-qa-legacy-01,ECS,6.8142,6.8142,18.870,USD
2026-04-17,rds-orders-prod,RDS,25.0539,25.0539,70.380,USD
2026-04-17,rds-analytics-prod,RDS,19.2572,18.9684,53.040,USD
2026-04-17,evs-orphan-001,EVS,3.3747,3.3747,9.792,USD
2026-04-17,eip-unbound-001,EIP,1.4058,1.4058,3.876,USD
2026-04-17,obs-platform-logs,OBS,9.5360,9.5360,28.050,USD
2026-04-17,elb-legacy-001,ELB,3.0066,3.0066,8.364,USD
2026-04-17,ecs-ml-prod-01,ECS,16.0125,16.0125,46.920,USD
2026-04-17,cce-dev-node-01,CCE_NODE,12.2342,12.2342,33.660,USD
2026-04-17,ecs-unallocated-01,ECS,5.3494,5.3494,14.790,USD
2026-04-18,ecs-prod-web-01,ECS,20.5779,20.5779,58.900,USD
2026-04-18,ecs-prod-web-02,ECS,16.8428,16.5901,48.450,USD
2026-04-18,cce-prod-node-a,CCE_NODE,24.5909,24.2221,70.300,USD
2026-04-18,cce-prod-node-b,CCE_NODE,24.0122,23.6520,70.300,USD
2026-04-18,ecs-dev-sandbox-01,ECS,7.1938,7.1938,19.950,USD
2026-04-18,ecs-qa-legacy-01,ECS,6.0032,6.0032,17.575,USD
2026-04-18,rds-orders-prod,RDS,23.6523,23.6523,65.550,USD
2026-04-18,rds-analytics-prod,RDS,16.9602,16.7058,49.400,USD
2026-04-18,evs-orphan-001,EVS,3.2015,3.2015,9.120,USD
2026-04-18,eip-unbound-001,EIP,1.2449,1.2449,3.610,USD
2026-04-18,obs-platform-logs,OBS,9.0048,9.0048,26.125,USD
2026-04-18,elb-legacy-001,ELB,2.7383,2.7383,7.790,USD
2026-04-18,ecs-ml-prod-01,ECS,15.5828,15.5828,43.700,USD
2026-04-18,cce-dev-node-01,CCE_NODE,10.7841,10.7841,31.350,USD
2026-04-18,ecs-unallocated-01,ECS,4.7179,4.7179,13.775,USD
2026-04-19,ecs-prod-web-01,ECS,20.5289,20.5289,58.900,USD
2026-04-19,ecs-prod-web-02,ECS,17.1398,16.8827,48.450,USD
2026-04-19,cce-prod-node-a,CCE_NODE,24.2808,23.9166,70.300,USD
2026-04-19,cce-prod-node-b,CCE_NODE,24.9909,24.6160,70.300,USD
2026-04-19,ecs-dev-sandbox-01,ECS,7.2039,7.2039,19.950,USD
2026-04-19,ecs-qa-legacy-01,ECS,6.3707,6.3707,17.575,USD
2026-04-19,rds-orders-prod,RDS,23.4335,23.4335,65.550,USD
2026-04-19,rds-analytics-prod,RDS,17.3415,17.0814,49.400,USD
2026-04-19,evs-orphan-001,EVS,3.1401,3.1401,9.120,USD
2026-04-19,eip-unbound-001,EIP,1.2601,1.2601,3.610,USD
2026-04-19,obs-platform-logs,OBS,8.9647,8.9647,26.125,USD
2026-04-19,elb-legacy-001,ELB,2.7032,2.7032,7.790,USD
2026-04-19,ecs-ml-prod-01,ECS,15.4847,15.4847,43.700,USD
2026-04-19,cce-dev-node-01,CCE_NODE,11.1187,11.1187,31.350,USD
2026-04-19,ecs-unallocated-01,ECS,4.9975,4.9975,13.775,USD
2026-04-20,ecs-prod-web-01,ECS,22.8985,22.8985,63.240,USD
2026-04-20,ecs-prod-web-02,ECS,18.4727,18.1956,52.020,USD
2026-04-20,cce-prod-node-a,CCE_NODE,26.4317,26.0353,75.480,USD
2026-04-20,cce-prod-node-b,CCE_NODE,25.6918,25.3064,75.480,USD
2026-04-20,ecs-dev-sandbox-01,ECS,7.6376,7.6376,21.420,USD
2026-04-20,ecs-qa-legacy-01,ECS,6.6338,6.6338,18.870,USD
2026-04-20,rds-orders-prod,RDS,24.5164,24.5164,70.380,USD
2026-04-20,rds-analytics-prod,RDS,18.2705,17.9964,53.040,USD
2026-04-20,evs-orphan-001,EVS,3.4016,3.4016,9.792,USD
2026-04-20,eip-unbound-001,EIP,1.3356,1.3356,3.876,USD
2026-04-20,obs-platform-logs,OBS,9.8851,9.8851,28.050,USD
2026-04-20,elb-legacy-001,ELB,2.9611,2.9611,8.364,USD
2026-04-20,ecs-ml-prod-01,ECS,16.4764,16.4764,46.920,USD
2026-04-20,cce-dev-node-01,CCE_NODE,12.1215,12.1215,33.660,USD
2026-04-20,ecs-unallocated-01,ECS,5.0663,5.0663,14.790,USD
2026-04-21,ecs-prod-web-01,ECS,21.6402,21.6402,63.240,USD
2026-04-21,ecs-prod-web-02,ECS,18.6050,18.3259,52.020,USD
2026-04-21,cce-prod-node-a,CCE_NODE,26.8094,26.4072,75.480,USD
2026-04-21,cce-prod-node-b,CCE_NODE,26.5772,26.1786,75.480,USD
2026-04-21,ecs-dev-sandbox-01,ECS,7.7683,7.7683,21.420,USD
2026-04-21,ecs-qa-legacy-01,ECS,6.6019,6.6019,18.870,USD
2026-04-21,rds-orders-prod,RDS,25.1230,25.1230,70.380,USD
2026-04-21,rds-analytics-prod,RDS,18.0220,17.7517,53.040,USD
2026-04-21,evs-orphan-001,EVS,3.4307,3.4307,9.792,USD
2026-04-21,eip-unbound-001,EIP,1.3615,1.3615,3.876,USD
2026-04-21,obs-platform-logs,OBS,9.8238,9.8238,28.050,USD
2026-04-21,elb-legacy-001,ELB,2.9379,2.9379,8.364,USD
2026-04-21,ecs-ml-prod-01,ECS,16.1302,16.1302,46.920,USD
2026-04-21,cce-dev-node-01,CCE_NODE,11.4581,11.4581,33.660,USD
2026-04-21,ecs-unallocated-01,ECS,5.2366,5.2366,14.790,USD
2026-04-22,ecs-prod-web-01,ECS,21.4548,21.4548,63.240,USD
2026-04-22,ecs-prod-web-02,ECS,17.8552,17.5874,52.020,USD
2026-04-22,cce-prod-node-a,CCE_NODE,27.2117,26.8035,75.480,USD
2026-04-22,cce-prod-node-b,CCE_NODE,25.9817,25.5920,75.480,USD
2026-04-22,ecs-dev-sandbox-01,ECS,7.7794,7.7794,21.420,USD
2026-04-22,ecs-qa-legacy-01,ECS,6.4298,6.4298,18.870,USD
2026-04-22,rds-orders-prod,RDS,24.8197,24.8197,70.380,USD
2026-04-22,rds-analytics-prod,RDS,19.2711,18.9821,53.040,USD
2026-04-22,evs-orphan-001,EVS,3.4071,3.4071,9.792,USD
2026-04-22,eip-unbound-001,EIP,1.3377,1.3377,3.876,USD
2026-04-22,obs-platform-logs,OBS,10.1003,10.1003,28.050,USD
2026-04-22,elb-legacy-001,ELB,3.0130,3.0130,8.364,USD
2026-04-22,ecs-ml-prod-01,ECS,16.2615,16.2615,46.920,USD
2026-04-22,cce-dev-node-01,CCE_NODE,11.8523,11.8523,33.660,USD
2026-04-22,ecs-unallocated-01,ECS,5.0978,5.0978,14.790,USD
2026-04-23,ecs-prod-web-01,ECS,21.7595,21.7595,63.240,USD
2026-04-23,ecs-prod-web-02,ECS,18.6574,18.3776,52.020,USD
2026-04-23,cce-prod-node-a,CCE_NODE,25.6260,25.2416,75.480,USD
2026-04-23,cce-prod-node-b,CCE_NODE,26.8922,26.4888,75.480,USD
2026-04-23,ecs-dev-sandbox-01,ECS,7.5465,7.5465,21.420,USD
2026-04-23,ecs-qa-legacy-01,ECS,6.6165,6.6165,18.870,USD
2026-04-23,rds-orders-prod,RDS,24.8324,24.8324,70.380,USD
2026-04-23,rds-analytics-prod,RDS,18.1302,17.8582,53.040,USD
2026-04-23,evs-orphan-001,EVS,3.4467,3.4467,9.792,USD
2026-04-23,eip-unbound-001,EIP,1.3409,1.3409,3.876,USD
2026-04-23,obs-platform-logs,OBS,9.8546,9.8546,28.050,USD
2026-04-23,elb-legacy-001,ELB,2.9405,2.9405,8.364,USD
2026-04-23,ecs-ml-prod-01,ECS,15.9818,15.9818,46.920,USD
2026-04-23,cce-dev-node-01,CCE_NODE,11.8194,11.8194,33.660,USD
2026-04-23,ecs-unallocated-01,ECS,5.1900,5.1900,14.790,USD
2026-04-24,ecs-prod-web-01,ECS,22.6408,22.6408,63.240,USD
2026-04-24,ecs-prod-web-02,ECS,18.1383,17.8662,52.020,USD
2026-04-24,cce-prod-node-a,CCE_NODE,26.7142,26.3135,75.480,USD
2026-04-24,cce-prod-node-b,CCE_NODE,25.7993,25.4123,75.480,USD
2026-04-24,ecs-dev-sandbox-01,ECS,7.7548,7.7548,21.420,USD
2026-04-24,ecs-qa-legacy-01,ECS,6.5166,6.5166,18.870,USD
2026-04-24,rds-orders-prod,RDS,25.2649,25.2649,70.380,USD
2026-04-24,rds-analytics-prod,RDS,18.7073,18.4267,53.040,USD
2026-04-24,evs-orphan-001,EVS,3.5427,3.5427,9.792,USD
2026-04-24,eip-unbound-001,EIP,1.3801,1.3801,3.876,USD
2026-04-24,obs-platform-logs,OBS,9.8828,9.8828,28.050,USD
2026-04-24,elb-legacy-001,ELB,3.0264,3.0264,8.364,USD
2026-04-24,ecs-ml-prod-01,ECS,16.6187,16.6187,46.920,USD
2026-04-24,cce-dev-node-01,CCE_NODE,11.7709,11.7709,33.660,USD
2026-04-24,ecs-unallocated-01,ECS,5.2148,5.2148,14.790,USD
2026-04-25,ecs-prod-web-01,ECS,20.9381,20.9381,58.900,USD
2026-04-25,ecs-prod-web-02,ECS,17.6078,17.3437,48.450,USD
2026-04-25,cce-prod-node-a,CCE_NODE,25.4426,25.0610,70.300,USD
2026-04-25,cce-prod-node-b,CCE_NODE,25.4597,25.0778,70.300,USD
2026-04-25,ecs-dev-sandbox-01,ECS,7.0192,7.0192,19.950,USD
2026-04-25,ecs-qa-legacy-01,ECS,6.0124,6.0124,17.575,USD
2026-04-25,rds-orders-prod,RDS,22.8751,22.8751,65.550,USD
2026-04-25,rds-analytics-prod,RDS,17.2573,16.9985,49.400,USD
2026-04-25,evs-orphan-001,EVS,3.1082,3.1082,9.120,USD
2026-04-25,eip-unbound-001,EIP,1.2320,1.2320,3.610,USD
2026-04-25,obs-platform-logs,OBS,9.3448,9.3448,26.125,USD
2026-04-25,elb-legacy-001,ELB,2.8250,2.8250,7.790,USD
2026-04-25,ecs-ml-prod-01,ECS,15.0835,15.0835,43.700,USD
2026-04-25,cce-dev-node-01,CCE_NODE,10.7732,10.7732,31.350,USD
2026-04-25,ecs-unallocated-01,ECS,4.9887,4.9887,13.775,USD
2026-04-26,ecs-prod-web-01,ECS,20.7438,20.7438,58.900,USD
2026-04-26,ecs-prod-web-02,ECS,16.7135,16.4628,48.450,USD
2026-04-26,cce-prod-node-a,CCE_NODE,24.5751,24.2065,70.300,USD
2026-04-26,cce-prod-node-b,CCE_NODE,24.8874,24.5141,70.300,USD
2026-04-26,ecs-dev-sandbox-01,ECS,7.2207,7.2207,19.950,USD
2026-04-26,ecs-qa-legacy-01,ECS,6.3823,6.3823,17.575,USD
2026-04-26,rds-orders-prod,RDS,22.8498,22.8498,65.550,USD
2026-04-26,rds-analytics-prod,RDS,16.7537,16.5024,49.400,USD
2026-04-26,evs-orphan-001,EVS,3.2768,3.2768,9.120,USD
2026-04-26,eip-unbound-001,EIP,1.2397,1.2397,3.610,USD
2026-04-26,obs-platform-logs,OBS,9.3484,9.3484,26.125,USD
2026-04-26,elb-legacy-001,ELB,2.6633,2.6633,7.790,USD
2026-04-26,ecs-ml-prod-01,ECS,14.8679,14.8679,43.700,USD
2026-04-26,cce-dev-node-01,CCE_NODE,11.2035,11.2035,31.350,USD
2026-04-26,ecs-unallocated-01,ECS,4.6731,4.6731,13.775,USD
2026-04-27,ecs-prod-web-01,ECS,21.7075,21.7075,63.240,USD
2026-04-27,ecs-prod-web-02,ECS,18.2370,17.9635,52.020,USD
2026-04-27,cce-prod-node-a,CCE_NODE,25.8681,25.4801,75.480,USD
2026-04-27,cce-prod-node-b,CCE_NODE,25.9975,25.6075,75.480,USD
2026-04-27,ecs-dev-sandbox-01,ECS,7.7121,7.7121,21.420,USD
2026-04-27,ecs-qa-legacy-01,ECS,6.4644,6.4644,18.870,USD
2026-04-27,rds-orders-prod,RDS,25.1159,25.1159,70.380,USD
2026-04-27,rds-analytics-prod,RDS,19.0848,18.7985,53.040,USD
2026-04-27,evs-orphan-001,EVS,3.3873,3.3873,9.792,USD
2026-04-27,eip-unbound-001,EIP,1.3271,1.3271,3.876,USD
2026-04-27,obs-platform-logs,OBS,9.5719,9.5719,28.050,USD
2026-04-27,elb-legacy-001,ELB,2.9988,2.9988,8.364,USD
2026-04-27,ecs-ml-prod-01,ECS,15.9877,15.9877,46.920,USD
2026-04-27,cce-dev-node-01,CCE_NODE,11.6349,11.6349,33.660,USD
2026-04-27,ecs-unallocated-01,ECS,5.0335,5.0335,14.790,USD
2026-04-28,ecs-prod-web-01,ECS,21.7865,21.7865,63.240,USD
2026-04-28,ecs-prod-web-02,ECS,18.6256,18.3462,52.020,USD
2026-04-28,cce-prod-node-a,CCE_NODE,27.0464,26.6407,75.480,USD
2026-04-28,cce-prod-node-b,CCE_NODE,25.8939,25.5055,75.480,USD
2026-04-28,ecs-dev-sandbox-01,ECS,7.7872,7.7872,21.420,USD
2026-04-28,ecs-qa-legacy-01,ECS,6.5419,6.5419,18.870,USD
2026-04-28,rds-orders-prod,RDS,23.9158,23.9158,70.380,USD
2026-04-28,rds-analytics-prod,RDS,18.8108,18.5286,53.040,USD
2026-04-28,evs-orphan-001,EVS,3.4950,3.4950,9.792,USD
2026-04-28,eip-unbound-001,EIP,1.3714,1.3714,3.876,USD
2026-04-28,obs-platform-logs,OBS,10.1637,10.1637,28.050,USD
2026-04-28,elb-legacy-001,ELB,2.8608,2.8608,8.364,USD
2026-04-28,ecs-ml-prod-01,ECS,16.6437,16.6437,46.920,USD
2026-04-28,cce-dev-node-01,CCE_NODE,11.9902,11.9902,33.660,USD
2026-04-28,ecs-unallocated-01,ECS,5.0388,5.0388,14.790,USD
2026-04-29,ecs-prod-web-01,ECS,22.9518,22.9518,63.240,USD
2026-04-29,ecs-prod-web-02,ECS,18.2549,17.9811,52.020,USD
2026-04-29,cce-prod-node-a,CCE_NODE,26.6644,26.2644,75.480,USD
2026-04-29,cce-prod-node-b,CCE_NODE,27.0165,26.6112,75.480,USD
